"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
6,5,2,19,6,34,11,132,52,30,11,8,5,12,27,58,4,86,40,45,1,46,6,28,15,9,55,20,8,30,5,1,36,10,3,6,10,7,120,11,126,26,11,2,14,64,16,5,2,154,9,52,5,21,52,3,34,47,42,250,20,18,24,2,3,8,11,7,14,13,77,15,51,1,6,18,8,7,27,98,16,18,17,13,36,14,20,0,10,88,3,61,3,1,7,2,32,6,21,10,54,146,11,13,13,37,32,574,6,3,4,10,19,23,39,15,65,3,16,201,7,8,15,22,6,5,13,244,16,122,97,30,18,12,30,26,16,47,10,6,16,24,34,20,3,3,4,63,91,6,1,13,19,7,69,7,13,64,16,3,40,8,13,5,26,1,1,141,81,14,7,4,81,25,16,31,48,33,17,13,29,20,9,7,5,3,372,13,6,67,17,18,2,7,230,8,6,81,167,11
5,3,1,7,11,14,3,28,14,4,5,2,2,1,14,7,5,26,39,22,22,24,2,13,4,2,19,6,4,7,8,0,9,2,1,3,55,3,29,2,17,4,2,1,2,40,1,8,5,16,1,9,22,7,8,6,29,8,3,266,13,8,8,4,7,4,19,7,5,2,24,17,18,2,1,3,2,3,24,25,8,7,4,3,12,4,35,3,6,30,2,20,0,3,6,2,17,1,1,9,28,48,8,5,13,11,28,247,0,0,0,0,35,24,7,2,51,4,3,68,4,3,7,14,2,0,1,44,1,25,105,24,13,4,9,33,4,5,0,0,23,27,11,4,0,1,1,35,15,9,0,4,6,2,15,16,4,11,3,2,4,3,3,1,11,1,0,20,9,7,7,7,55,4,3,32,10,19,46,2,7,3,9,8,8,4,120,1,11,6,9,13,9,7,42,9,1,67,54,6
15,5,0,3,19,63,4,77,11,10,4,12,0,18,23,56,6,12,177,12,15,28,2,9,2,7,40,39,8,13,2,2,36,4,2,12,13,15,29,18,42,6,4,0,20,124,7,15,2,34,5,27,12,13,98,21,27,27,7,255,59,2,36,3,15,6,20,17,3,35,95,11,67,4,5,4,16,14,15,70,43,18,19,18,38,38,83,3,21,12,13,95,5,4,19,1,6,6,3,30,127,120,16,18,31,43,113,473,2,2,3,5,16,78,10,6,174,3,6,122,5,14,26,40,8,8,8,477,13,41,87,110,34,12,11,50,21,52,3,2,29,21,51,4,3,7,1,24,12,7,2,19,34,6,107,12,9,3,18,3,9,7,11,5,24,0,6,65,36,11,22,8,93,23,6,43,24,7,22,29,45,10,7,3,8,23,86,18,11,31,25,36,6,9,135,10,1,66,303,20
4,3,2,7,4,8,6,31,12,3,1,7,0,6,7,15,5,32,25,12,7,39,1,6,3,1,9,4,6,4,4,0,31,5,5,4,30,3,32,11,32,6,1,2,4,16,9,10,8,38,5,12,26,17,40,2,48,15,7,298,2,6,8,2,0,2,5,2,4,2,50,31,20,6,2,3,4,3,33,24,3,6,8,3,9,6,22,4,2,13,3,24,1,2,9,10,5,1,4,6,41,26,3,11,4,13,14,391,4,0,3,3,86,20,10,0,42,7,4,150,2,5,2,8,4,3,1,76,4,39,134,29,8,7,7,13,9,37,4,1,8,35,9,3,1,1,1,21,12,6,0,7,9,4,24,3,3,14,1,2,10,4,2,3,10,3,0,53,18,4,6,10,25,1,11,58,22,9,18,6,6,0,15,8,13,7,48,7,9,22,7,19,4,17,53,13,2,69,115,5
5,5,0,13,5,8,7,40,11,19,10,12,0,11,6,44,12,35,61,47,6,15,5,18,7,3,40,18,9,15,2,0,17,1,1,4,10,16,68,9,75,16,2,1,7,9,12,3,3,138,7,16,27,27,53,3,27,42,13,139,13,17,18,5,2,6,8,3,15,6,25,22,14,2,4,12,8,8,17,24,13,6,5,8,43,14,14,1,5,28,7,29,3,0,2,0,13,4,17,1,8,62,7,4,5,24,17,243,5,1,5,7,65,8,16,9,17,0,1,89,4,4,7,9,2,2,11,56,12,94,89,16,10,21,17,16,5,40,8,1,7,46,21,4,1,4,2,62,21,6,5,3,23,1,19,3,8,76,14,4,46,4,12,3,18,0,3,58,15,5,22,5,36,5,16,30,5,5,14,11,13,6,4,7,16,3,118,12,3,25,11,6,3,16,148,6,4,171,94,0
12,8,0,18,7,6,15,81,30,21,12,7,6,10,3,27,8,53,66,41,13,23,6,16,5,4,40,23,2,23,2,9,25,5,0,0,19,7,68,9,48,7,13,1,6,11,12,9,7,97,2,28,24,18,45,4,54,55,23,155,6,6,31,2,2,4,9,4,13,10,45,6,16,3,12,13,13,7,24,72,12,11,22,2,52,14,8,1,7,51,8,45,6,7,3,5,39,6,13,3,11,145,13,6,7,5,8,466,8,0,5,7,41,4,25,4,24,1,7,221,4,5,8,13,4,4,4,199,11,117,83,13,6,16,8,4,4,51,3,3,11,21,15,6,1,0,4,69,30,11,7,10,18,6,16,2,8,44,14,1,11,12,19,7,20,1,4,52,16,2,13,5,21,8,11,36,26,16,19,7,34,5,10,5,9,4,110,19,5,42,11,7,4,3,132,9,1,64,118,2
4,0,1,6,4,18,4,44,2,16,2,7,1,5,8,23,5,30,17,18,4,10,1,8,3,1,10,14,2,7,3,1,8,6,0,6,9,9,22,5,38,9,3,2,4,27,12,5,3,28,7,25,15,6,37,6,24,14,5,183,9,2,12,4,2,5,11,3,2,10,23,7,20,0,2,8,6,5,18,49,15,5,7,5,26,5,23,2,0,53,5,10,0,5,10,1,12,7,2,2,36,21,7,8,2,19,6,189,2,2,1,3,29,12,10,3,39,0,5,163,9,6,10,0,6,4,6,56,13,51,76,19,5,18,6,16,14,10,1,4,3,16,17,8,1,4,2,50,12,4,0,3,7,4,27,3,4,10,5,5,11,3,2,4,6,0,1,28,19,2,13,2,32,9,2,11,19,6,14,4,8,5,7,4,6,3,56,11,5,38,17,2,0,2,80,1,5,48,54,4
6,3,2,6,9,23,3,22,11,11,1,9,1,14,8,56,3,40,32,15,6,7,0,8,6,2,21,25,5,8,3,5,36,4,1,7,10,31,25,16,14,30,5,1,3,32,31,7,3,35,3,42,15,26,54,1,11,20,8,127,11,8,16,2,2,8,18,6,7,27,27,4,17,4,4,0,16,2,6,63,18,7,15,6,63,11,16,1,3,15,5,37,1,9,3,0,3,5,4,17,33,121,10,15,9,36,16,460,2,1,7,7,25,12,6,3,47,2,3,228,1,4,15,11,8,8,7,152,20,39,31,30,7,28,7,36,6,30,0,5,6,5,11,11,1,3,0,28,8,6,4,8,5,5,33,4,9,36,9,0,3,11,2,3,17,0,2,46,44,9,22,2,41,21,8,37,36,3,7,25,11,13,8,4,5,12,54,49,3,39,18,12,2,2,147,4,5,55,184,15
2,1,1,7,5,21,1,27,0,3,0,2,3,0,15,7,14,11,25,2,15,17,0,6,1,1,8,3,8,3,2,1,8,11,0,8,18,0,12,7,13,4,0,2,1,20,2,7,2,16,0,1,29,3,2,7,31,2,3,246,9,1,2,0,0,0,10,2,3,0,3,8,12,6,1,1,0,10,21,8,10,1,2,4,4,3,14,0,0,7,1,5,1,0,14,3,3,3,1,7,13,20,2,2,13,21,18,113,1,0,1,1,50,9,2,2,25,1,0,19,1,4,6,2,1,1,0,13,1,33,102,12,6,4,3,29,9,6,0,0,8,30,29,0,0,1,0,9,1,8,1,1,2,0,18,6,0,3,2,5,3,0,0,0,1,1,2,6,3,5,2,8,37,0,1,34,6,2,15,1,4,0,24,7,16,6,35,0,8,5,0,12,10,21,9,19,0,112,34,8
3,4,0,15,13,21,14,54,44,26,2,6,5,9,43,29,10,88,28,62,10,21,2,19,10,2,22,5,5,38,4,4,17,4,5,7,17,4,87,5,112,6,10,3,7,49,5,7,2,134,4,15,12,16,46,4,26,159,27,108,28,8,14,1,10,3,10,0,21,2,20,8,26,3,6,14,0,6,22,32,15,7,10,12,47,8,20,4,4,34,10,11,2,5,12,5,22,2,11,18,30,35,11,8,16,33,65,333,5,0,5,9,21,16,44,7,44,5,14,158,3,7,15,14,2,4,2,56,6,170,120,15,12,8,13,23,9,23,2,3,19,31,12,4,1,2,3,70,11,20,5,6,12,1,27,5,5,52,4,4,21,2,13,3,7,1,1,35,17,17,8,4,66,6,10,24,38,18,15,5,10,5,9,4,8,3,218,0,10,27,5,22,5,3,109,13,1,44,90,9
6,2,2,7,3,4,5,21,20,22,6,2,5,2,13,25,5,40,31,18,10,14,2,24,7,4,38,10,2,19,1,3,16,3,1,1,15,8,92,4,46,17,7,1,10,17,10,5,2,96,1,32,12,12,23,5,19,64,29,147,7,13,12,3,3,1,10,3,9,4,14,12,14,2,6,9,5,9,13,28,12,3,6,5,21,1,16,0,6,46,3,12,1,4,5,5,13,0,4,2,30,67,1,4,3,9,14,396,13,1,6,0,33,4,18,7,19,2,20,122,8,6,2,9,6,0,4,67,7,70,52,9,13,6,31,8,8,1,4,3,10,29,6,3,4,0,1,74,49,3,2,1,15,7,22,2,5,40,10,1,22,7,7,3,14,0,0,25,19,0,3,2,33,2,11,29,31,22,23,8,17,3,9,5,2,3,132,9,5,51,6,5,2,11,81,3,0,50,61,5
4,3,1,6,4,12,1,44,3,2,1,0,0,9,11,65,1,18,34,8,9,13,0,5,1,0,4,17,1,5,1,0,11,2,1,4,5,12,22,16,17,26,2,0,2,8,19,4,2,24,1,43,5,11,124,3,13,11,3,71,8,5,9,1,3,7,5,7,3,18,22,10,16,0,0,1,6,4,13,92,7,11,11,7,40,13,21,2,4,9,4,22,2,5,1,1,3,9,3,6,27,96,4,4,4,23,16,305,2,1,5,5,14,22,4,2,30,2,5,296,2,3,10,3,6,3,7,92,16,20,31,7,7,15,2,22,11,14,1,2,2,13,21,14,0,3,0,18,8,6,6,0,3,3,27,3,7,9,15,0,1,7,5,7,13,0,9,36,22,7,21,3,28,14,1,9,54,1,8,17,14,3,4,3,6,7,35,11,4,44,22,12,2,5,284,5,7,49,74,3
9,6,4,11,4,5,3,75,7,8,1,7,1,6,6,44,7,24,36,27,4,14,2,8,1,2,8,15,6,7,3,0,11,1,0,4,6,13,31,22,23,4,4,1,11,12,7,8,0,47,4,27,23,47,33,5,39,21,8,155,5,7,7,4,0,5,15,5,10,12,31,6,17,3,0,1,1,3,16,21,4,7,9,4,36,11,7,0,6,18,4,33,1,6,5,2,14,4,3,2,16,71,16,13,4,12,19,580,3,0,4,6,23,12,12,3,42,3,2,130,1,7,3,10,11,6,3,128,11,52,69,18,6,14,7,8,8,20,3,3,8,15,14,7,2,1,3,37,11,3,2,8,19,7,15,4,12,16,6,1,5,10,2,4,19,1,2,51,23,5,7,8,43,9,9,23,35,9,17,11,10,3,20,5,12,5,130,16,4,19,10,6,9,2,93,13,0,92,152,5
6,3,1,40,2,3,28,47,100,101,18,4,10,4,1,6,11,267,50,96,21,55,8,102,36,0,70,8,10,51,9,6,28,3,2,1,59,1,361,10,386,3,18,4,3,2,3,39,5,372,5,3,42,7,17,0,81,194,79,559,2,33,8,5,0,4,3,1,34,1,40,17,15,4,21,26,2,12,49,10,5,7,1,3,3,14,4,0,3,140,5,17,2,0,1,3,42,1,36,1,9,61,8,5,3,3,7,212,24,0,2,4,93,9,63,17,10,5,19,31,28,3,0,7,1,0,1,64,2,204,177,3,0,6,56,4,12,16,9,1,15,75,6,1,0,3,10,302,57,17,3,6,3,2,8,1,3,122,5,6,43,1,31,1,13,0,0,39,9,4,6,15,31,4,63,69,22,68,63,5,9,6,28,7,20,2,682,3,5,15,4,3,10,24,36,17,2,144,58,0
4,6,2,3,14,25,0,53,20,7,3,15,3,8,21,41,11,35,68,45,8,10,1,12,2,1,15,8,4,8,7,1,20,8,3,4,6,8,30,7,41,30,2,2,6,20,13,4,2,41,8,45,19,25,88,1,39,25,6,208,18,1,11,2,5,5,16,4,4,9,54,7,7,1,2,7,2,6,23,44,28,4,16,2,25,11,22,3,4,26,3,48,0,7,7,0,6,9,7,13,26,50,4,9,10,24,38,264,4,2,1,1,28,7,14,3,42,2,4,166,3,11,8,13,5,6,7,101,26,72,77,27,10,7,8,14,7,29,0,3,4,21,19,9,2,1,0,27,5,4,8,5,10,8,36,5,5,22,9,1,11,5,2,5,12,1,1,36,23,17,18,7,32,13,4,10,32,7,18,6,9,4,11,1,7,7,44,11,4,33,10,13,2,2,173,1,4,72,106,4
0,2,0,6,3,8,4,12,16,6,6,1,4,0,12,22,13,30,14,16,14,18,1,3,2,0,19,1,2,2,2,0,8,4,3,2,21,5,42,2,43,4,3,4,3,16,5,5,5,61,1,2,16,5,6,2,75,15,11,153,10,1,2,3,3,0,15,3,7,6,11,16,11,1,4,5,0,4,21,13,9,3,1,3,4,2,14,0,0,24,1,5,1,1,1,0,9,0,3,2,18,19,3,4,7,4,21,104,2,0,0,3,43,7,9,2,25,3,4,29,1,4,8,3,3,2,0,21,1,33,137,7,3,6,7,10,1,5,1,1,9,15,14,0,1,1,1,51,12,10,0,2,3,0,15,1,1,18,2,2,4,1,3,0,5,0,0,4,5,8,3,11,37,0,12,25,3,3,23,4,2,0,12,7,9,8,135,1,4,7,5,16,4,4,21,11,0,75,31,4
11,4,5,5,10,13,2,107,7,13,2,11,9,7,27,123,1,30,69,10,2,10,0,17,7,3,18,31,2,4,3,1,24,1,1,6,5,19,32,12,33,32,2,4,7,41,43,4,0,52,8,74,11,41,125,15,13,40,15,106,12,3,9,0,2,14,19,6,9,27,31,7,27,0,3,4,7,4,2,126,14,14,19,6,144,7,26,3,12,21,6,35,1,21,4,1,9,16,6,8,54,96,20,23,10,25,21,789,3,4,30,9,15,26,8,2,61,1,7,475,4,14,10,18,8,10,17,143,21,44,17,19,9,32,17,69,32,21,4,7,4,6,19,10,0,3,0,38,5,4,18,9,14,4,38,3,28,39,23,0,8,22,5,9,17,0,7,77,40,7,22,4,116,33,3,5,162,16,5,33,9,7,4,4,2,11,110,19,4,140,15,22,2,2,293,3,7,21,183,9
10,3,0,20,7,2,7,71,61,16,2,10,0,19,5,42,13,70,90,19,5,8,4,9,3,1,34,17,2,12,3,2,21,5,2,3,7,19,77,10,35,54,6,2,6,27,23,1,1,75,9,48,13,25,91,0,42,75,26,116,7,19,21,0,6,6,5,6,17,20,57,3,9,1,4,6,7,4,13,98,7,24,13,2,48,10,15,3,16,56,6,50,3,8,2,0,21,9,6,5,15,62,11,18,2,13,11,235,8,1,8,3,24,6,10,9,17,3,11,211,8,7,5,3,8,6,8,103,11,70,79,14,7,8,10,17,4,28,6,3,5,37,9,4,2,1,3,71,33,8,5,10,13,6,11,2,12,40,15,3,20,6,17,9,10,2,9,45,20,4,14,5,49,21,5,10,77,18,18,22,18,8,12,3,0,1,104,14,6,48,14,7,3,3,162,11,3,95,130,3
0,1,0,5,23,14,4,26,9,9,4,1,1,2,17,14,4,47,31,12,5,31,2,12,2,1,5,11,2,2,5,0,5,6,2,4,16,2,18,2,32,5,1,3,1,52,3,9,4,31,1,1,27,2,10,2,45,13,8,217,9,1,5,5,4,2,17,0,2,0,13,22,28,2,2,5,2,8,12,12,20,7,2,3,5,2,31,2,0,15,0,3,0,1,9,2,8,0,3,15,85,20,0,1,14,30,46,108,0,0,0,4,55,18,12,3,64,7,1,26,0,0,9,3,0,1,2,28,0,50,84,32,18,1,1,22,12,5,2,0,11,15,26,2,1,5,1,35,7,5,0,3,2,0,47,3,0,18,0,3,10,2,6,0,3,2,0,11,5,15,4,6,49,1,8,59,5,9,11,2,2,4,3,3,13,11,67,4,9,3,4,10,3,13,42,7,0,116,42,1
14,3,3,10,7,9,7,40,26,18,3,4,1,2,7,18,3,49,51,33,6,30,4,8,3,2,22,7,9,13,4,0,16,5,5,3,24,6,41,8,21,37,5,3,4,44,13,5,1,63,5,9,11,18,17,2,56,32,15,169,5,12,14,7,4,3,6,4,8,9,43,7,18,0,2,4,8,20,32,20,16,11,8,1,28,5,18,1,6,17,4,24,1,1,4,0,11,3,4,5,21,66,7,13,8,24,21,312,2,1,2,4,24,14,11,9,28,0,2,54,3,3,8,10,3,5,3,61,7,114,118,17,9,21,15,11,6,37,3,1,5,28,18,4,0,2,3,58,10,19,1,9,10,5,19,6,4,23,6,2,7,3,3,3,11,1,1,53,16,12,3,9,34,8,5,26,13,11,18,12,13,10,13,2,16,2,101,19,6,19,11,8,2,12,94,15,3,122,92,7
0,0,0,4,5,11,0,11,5,4,0,3,1,2,10,11,7,15,5,6,8,22,0,2,0,0,10,3,6,1,0,0,8,7,0,3,14,3,11,2,9,3,1,1,4,30,3,4,1,19,2,9,19,1,12,4,47,8,1,156,6,3,8,3,3,1,14,3,5,4,9,9,13,2,0,3,1,15,19,9,17,4,1,7,4,3,14,1,2,11,0,8,0,1,4,0,3,1,3,3,34,18,8,0,3,37,13,130,2,1,3,0,18,12,4,2,15,3,1,23,0,2,4,3,1,4,0,17,2,11,52,7,5,2,2,19,7,11,0,2,20,25,14,1,0,1,0,12,2,13,2,1,0,0,23,1,0,7,1,4,2,1,7,1,7,0,0,26,6,5,6,8,36,2,3,59,7,8,20,4,5,3,8,10,10,5,26,2,5,11,2,10,1,12,14,11,0,80,32,8
4,6,3,5,18,31,3,36,3,2,1,7,1,7,18,42,7,15,72,13,5,11,1,4,3,2,7,19,8,3,3,0,19,5,2,10,8,13,9,14,4,15,1,1,1,40,19,3,3,16,6,28,8,18,44,9,28,8,6,163,23,2,10,3,2,9,34,2,6,12,21,6,69,1,0,2,4,10,15,53,10,6,5,8,15,3,36,0,3,7,5,17,3,2,17,3,1,10,1,10,60,47,8,8,20,26,39,381,1,0,3,6,61,24,1,0,89,5,0,113,2,12,8,12,5,2,4,96,11,40,51,46,27,24,5,22,13,31,1,0,14,25,32,6,0,5,2,15,6,6,3,12,12,1,35,5,12,5,5,1,3,3,1,4,18,1,3,48,18,17,23,14,58,10,3,12,31,4,13,8,23,5,8,4,11,14,22,8,7,48,8,16,5,13,70,12,4,34,66,6
2,4,1,6,6,28,1,40,10,5,3,8,2,4,13,30,5,32,47,16,11,27,0,12,0,0,9,5,0,7,3,1,15,10,2,3,13,2,29,8,22,16,1,2,2,39,20,7,4,36,1,12,6,17,29,7,28,23,8,163,20,4,2,1,5,5,8,1,1,5,26,8,41,2,2,6,4,5,13,33,9,7,4,5,10,9,16,1,3,13,4,15,2,1,10,3,6,3,3,11,44,60,9,5,7,23,27,466,2,0,4,7,25,37,6,4,54,4,3,46,1,4,11,8,1,1,1,95,5,30,74,22,17,5,2,21,7,15,1,1,6,24,25,3,0,3,1,12,10,2,3,1,8,1,16,2,6,19,2,0,0,5,2,2,10,2,0,25,24,16,14,8,56,7,3,16,15,4,15,7,4,6,9,3,6,11,93,21,5,45,9,16,5,16,91,16,1,94,60,12
7,4,2,6,12,15,11,78,27,10,6,3,3,7,6,30,2,58,51,29,3,16,7,16,3,1,32,24,1,16,3,3,18,1,0,1,7,4,64,8,41,21,2,1,13,22,12,1,3,125,5,41,7,29,69,3,27,93,30,105,17,6,13,1,1,10,5,8,8,25,68,7,27,2,5,9,8,4,6,61,8,8,18,3,51,6,26,1,2,37,1,26,5,7,7,1,6,16,6,3,30,108,6,13,9,20,24,485,6,0,8,8,32,16,41,11,46,0,10,299,7,7,7,15,2,6,14,52,12,65,89,25,7,14,20,20,6,24,2,0,8,13,10,4,2,1,1,49,20,5,5,7,4,3,48,2,16,37,21,1,22,4,10,1,13,0,4,43,24,5,21,7,41,16,21,23,45,13,7,9,16,6,7,1,4,4,67,27,2,50,14,14,1,4,82,3,4,37,126,13
1,0,1,1,1,4,9,4,6,6,0,0,1,0,5,2,4,9,4,18,2,11,0,0,7,0,12,0,3,5,1,1,1,3,1,2,9,4,30,0,27,3,3,3,1,10,2,5,7,38,0,2,15,1,0,1,35,12,3,136,3,1,2,0,0,0,3,1,1,1,4,11,9,0,3,6,0,3,14,4,4,0,3,0,2,1,5,0,0,17,1,4,0,1,2,1,9,0,3,2,8,0,0,0,0,7,5,17,4,0,0,1,18,5,6,2,7,0,5,10,4,1,6,3,0,0,0,4,0,39,77,6,0,0,4,9,2,0,1,0,1,13,1,0,0,1,0,19,5,9,0,0,1,0,9,0,1,25,0,3,19,0,1,0,1,2,0,5,2,5,2,1,12,0,10,36,3,0,14,0,0,0,11,3,8,1,52,0,6,3,0,4,2,3,6,6,0,48,5,2
4,4,2,12,2,4,6,28,22,19,8,5,4,6,0,48,4,56,49,31,19,38,5,13,7,8,50,6,2,7,3,2,21,5,3,4,24,9,39,6,56,11,6,2,7,7,7,10,2,55,2,13,20,12,22,0,34,74,13,97,2,15,10,1,0,3,2,0,10,10,19,12,7,2,4,14,6,15,23,26,5,9,6,1,7,1,8,0,12,42,8,37,1,1,5,0,11,7,9,0,2,86,6,11,2,3,4,254,5,2,5,4,33,2,23,8,8,5,12,61,6,5,3,6,1,5,2,76,2,175,65,3,4,3,18,4,1,14,0,1,23,15,0,5,0,1,4,66,19,8,4,7,11,1,5,1,2,50,11,1,28,1,17,0,6,0,2,36,11,4,15,11,7,5,11,17,20,9,10,5,10,6,13,5,4,1,87,7,7,4,3,2,10,11,66,7,3,23,122,5
5,0,1,5,9,31,2,30,4,4,1,1,2,4,23,6,5,35,46,5,19,25,1,1,4,2,8,2,7,3,3,0,12,4,3,13,18,3,25,3,33,4,2,2,3,70,5,10,1,19,5,4,21,5,7,23,39,19,2,165,18,4,3,6,7,0,38,1,1,0,6,11,50,3,3,1,1,2,28,17,22,5,0,11,3,8,80,4,2,6,1,19,0,2,9,5,7,1,6,9,112,35,4,6,16,49,59,167,2,0,0,0,81,48,2,2,98,0,1,71,4,15,27,2,1,0,0,8,2,19,95,29,30,3,5,68,25,10,0,0,11,31,30,1,0,8,0,15,12,5,3,1,7,0,50,11,1,11,3,2,6,2,8,0,9,1,0,20,4,18,1,9,141,2,0,49,19,2,31,1,11,2,12,3,4,25,37,3,10,10,2,14,2,4,26,19,1,77,53,12
4,2,0,4,9,11,6,31,10,6,3,5,2,0,10,12,7,11,6,15,7,9,3,6,2,1,19,4,1,12,3,1,3,0,0,3,8,3,35,1,50,7,5,2,0,14,8,5,3,49,0,8,8,11,23,5,36,21,10,142,7,3,2,2,1,1,4,0,3,8,9,3,9,1,2,5,6,4,23,39,1,4,4,1,7,6,17,1,0,13,1,6,1,2,3,0,13,4,5,3,32,19,6,5,6,19,27,157,3,0,0,0,37,17,5,1,31,1,3,63,2,6,6,9,2,2,0,58,5,27,65,14,0,8,8,12,7,6,0,3,5,22,19,1,0,2,2,16,14,4,0,1,5,2,19,3,2,19,4,2,18,3,2,0,3,2,1,21,11,2,5,7,18,6,7,31,8,11,7,9,6,3,6,4,2,3,98,10,1,18,4,18,5,9,62,15,3,55,51,2
6,2,0,15,0,1,5,26,16,14,3,4,3,4,0,18,10,30,27,41,13,26,1,19,6,2,42,5,1,22,4,2,9,7,2,0,25,5,52,6,63,8,7,3,12,2,12,15,3,46,6,18,12,8,34,0,35,59,9,155,1,6,5,2,1,1,2,3,5,3,28,6,1,5,4,7,1,5,12,26,3,7,4,0,15,4,3,0,2,42,0,17,1,1,0,1,11,1,7,1,5,55,5,5,1,1,3,246,5,0,0,6,54,4,26,4,3,1,5,169,3,1,1,9,3,2,4,44,7,73,105,3,0,12,14,0,0,13,1,1,8,30,3,4,0,0,7,71,35,7,2,4,8,1,2,0,1,19,7,2,13,2,11,1,11,0,3,15,17,2,13,5,6,6,7,20,30,14,12,10,14,1,8,4,5,1,157,14,6,29,4,2,0,3,78,6,3,85,54,0
2,1,0,7,15,17,3,33,13,8,6,5,0,4,25,22,4,39,24,19,5,23,1,12,3,1,11,15,2,3,1,0,22,7,5,7,11,5,28,3,43,10,3,0,3,44,12,4,1,73,6,17,17,10,24,7,27,19,9,60,19,6,5,1,4,8,13,1,8,4,10,14,21,3,1,2,3,7,23,16,32,4,7,14,5,8,34,2,8,21,3,10,0,3,17,1,15,5,2,21,58,50,10,11,13,31,94,219,1,2,2,6,36,31,9,9,57,1,6,82,6,8,16,8,0,2,4,52,3,36,71,51,19,5,16,46,15,10,0,0,11,23,44,3,1,3,1,51,15,7,1,4,5,0,66,7,3,26,2,0,21,1,7,0,12,1,1,21,12,10,13,6,38,8,5,22,21,4,20,9,9,3,5,4,6,16,112,9,8,22,7,14,1,6,106,6,3,69,35,11
0,2,1,3,2,18,4,18,13,10,1,4,0,1,9,20,5,22,24,9,7,18,0,10,6,0,14,5,6,3,1,0,16,4,2,4,5,4,36,7,30,11,2,2,0,9,11,1,0,29,4,10,8,6,32,1,21,9,6,98,6,1,4,0,2,5,10,2,1,2,14,6,16,1,1,6,1,2,12,52,6,5,10,1,11,3,9,0,1,48,1,4,0,6,0,3,4,0,1,3,18,28,4,5,1,9,12,161,0,1,6,1,28,4,9,0,16,1,1,51,3,2,8,1,1,1,5,35,1,9,66,17,6,16,5,13,5,2,1,3,4,27,12,2,0,1,2,22,14,0,1,3,3,0,8,1,2,13,1,0,4,3,5,3,4,0,0,25,13,0,3,7,19,4,5,29,15,11,24,4,6,1,6,2,2,1,43,3,0,16,11,3,1,6,72,8,1,17,29,4
6,0,2,8,2,2,10,14,33,16,1,4,7,2,6,73,2,70,18,27,3,8,3,14,7,1,29,7,4,8,1,3,12,3,0,2,3,8,47,9,74,16,6,2,4,4,25,3,2,88,4,46,17,23,52,2,20,94,24,48,1,21,9,1,1,4,5,1,8,13,9,1,6,0,2,5,8,1,12,38,4,3,17,1,76,2,6,0,1,27,4,13,1,11,0,1,24,8,6,4,5,52,3,9,1,2,13,163,4,0,3,3,12,3,17,9,12,0,11,177,10,1,3,14,15,1,10,46,14,57,52,3,6,36,19,11,2,2,1,4,2,7,4,6,0,1,3,52,35,1,8,3,9,8,8,0,6,92,11,1,20,3,14,3,4,1,0,10,38,3,12,1,9,4,8,16,26,12,4,4,9,3,6,3,1,2,164,16,3,35,12,5,5,5,133,5,3,33,75,6
7,3,0,20,2,13,16,23,46,28,18,3,8,4,5,13,15,92,41,71,6,19,2,47,15,8,53,6,3,15,6,3,6,28,3,7,28,4,89,16,90,11,12,2,4,20,4,5,10,159,5,16,23,7,46,3,42,94,16,136,1,17,16,3,1,2,14,0,18,6,53,13,14,2,5,15,3,13,28,39,8,9,0,3,18,22,16,4,2,95,4,27,2,0,6,0,19,4,21,6,32,67,9,10,10,14,34,220,12,0,1,2,58,23,24,7,42,4,12,135,11,7,5,12,3,2,0,82,2,231,125,8,2,12,12,12,8,13,8,1,11,40,15,8,1,4,7,111,30,9,4,5,6,1,27,3,11,22,2,5,27,0,21,3,19,1,1,32,14,13,5,8,18,8,24,22,17,16,31,7,11,7,15,2,16,6,305,9,11,26,6,7,6,9,73,20,0,259,120,1
